PdfType: replica
Format: lhagrid1
---
1.000000e-07 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.163265e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.414214e+00 1.694634e+00 2.030658e+00 2.433312e+00 2.915806e+00 3.493973e+00 4.186784e+00 5.016969e+00 6.011770e+00 7.203827e+00 8.632253e+00 1.034392e+01 1.239499e+01 1.485275e+01 1.779786e+01 2.132695e+01 2.555581e+01 3.062320e+01 3.669539e+01 4.397162e+01 5.269063e+01 6.313850e+01 7.565806e+01 9.066008e+01 1.086368e+02 1.301781e+02 1.559908e+02 1.869217e+02 2.239859e+02 2.683995e+02 3.216196e+02 3.853927e+02 4.618111e+02 5.533824e+02 6.631110e+02 7.945974e+02 9.521559e+02 1.140956e+03 1.367193e+03 1.638290e+03 1.963142e+03 2.352408e+03 2.818860e+03 3.377804e+03 4.047580e+03 4.850163e+03 5.811888e+03 6.964311e+03 8.345245e+03 1.000000e+04
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21 22
0.00000000e+00 7.08649629e-31 2.74992195e-15 2.98698843e+01 6.02171821e+01 6.02171821e+01 6.02171641e+01 6.02171754e+01 2.98698843e+01 2.74992195e-15 -5.19676391e-30 0.00000000e+00 1.01249074e+02 1.30055669e-12
0.00000000e+00 5.77315986e-16 1.49340603e+00 3.09083146e+01 6.03122871e+01 6.03187687e+01 6.03187496e+01 6.03122824e+01 3.09083146e+01 1.49340603e+00 -4.23365051e-15 0.00000000e+00 1.43154448e+02 7.39213535e-02
0.00000000e+00 -1.29896095e-15 3.02834598e+00 3.20415223e+01 6.04147725e+01 6.04276218e+01 6.04276027e+01 6.04147706e+01 3.20415224e+01 3.02834598e+00 -3.99310219e-15 0.00000000e+00 1.83670520e+02 1.48079861e-01
0.00000000e+00 -1.29896095e-15 4.59994900e+00 3.32536128e+01 6.06981508e+01 6.07172627e+01 6.07172437e+01 6.06981508e+01 3.32536124e+01 4.59994900e+00 8.17864304e-16 0.00000000e+00 2.23258724e+02 2.22477189e-01
0.00000000e+00 -3.12712821e-15 6.20582000e+00 3.45344419e+01 6.11354446e+01 6.11607175e+01 6.11606989e+01 6.11354476e+01 3.45344420e+01 6.20582000e+00 -3.12712821e-15 0.00000000e+00 2.62386616e+02 2.97115017e-01
0.00000000e+00 -5.05151475e-15 7.84508151e+00 3.58773468e+01 6.17069020e+01 6.17382443e+01 6.17382256e+01 6.17069077e+01 3.58773461e+01 7.84508151e+00 -5.25505564e-15 0.00000000e+00 3.01489471e+02 3.71995072e-01
0.00000000e+00 -2.92358732e-15 9.51773538e+00 3.72778889e+01 6.23977005e+01 6.24350222e+01 6.24350042e+01 6.23977096e+01 3.72778879e+01 9.51773538e+00 -2.84957246e-15 0.00000000e+00 3.40954447e+02 4.47119082e-01
0.00000000e+00 5.27165490e-01 1.11846184e+01 3.86952094e+01 6.31634855e+01 6.32067103e+01 6.32066926e+01 6.31634979e+01 3.86952083e+01 1.11846184e+01 5.27165490e-01 0.00000000e+00 3.80327263e+02 5.22484648e-01
0.00000000e+00 2.29228194e+00 1.28000047e+01 4.00816450e+01 6.39522700e+01 6.40013271e+01 6.40013108e+01 6.39522852e+01 4.00816440e+01 1.28000047e+01 2.29228194e+00 0.00000000e+00 4.18944098e+02 5.98095336e-01
0.00000000e+00 4.09190000e+00 1.44595703e+01 4.15260306e+01 6.48349355e+01 6.48897558e+01 6.48897404e+01 6.48349545e+01 4.15260296e+01 1.44595703e+01 4.09190000e+00 0.00000000e+00 4.58882466e+02 6.73967771e-01
0.00000000e+00 5.92834261e+00 1.61645784e+01 4.30281544e+01 6.58076048e+01 6.58681217e+01 6.58681067e+01 6.58076275e+01 4.30281535e+01 1.61645784e+01 5.92834261e+00 0.00000000e+00 5.00314459e+02 7.50103876e-01
0.00000000e+00 7.80363288e+00 1.79161367e+01 4.45878774e+01 6.68669886e+01 6.69331390e+01 6.69331248e+01 6.68670161e+01 4.45878765e+01 1.79161367e+01 7.80363288e+00 0.00000000e+00 5.43384606e+02 8.26505735e-01
0.00000000e+00 9.71955529e+00 1.97152636e+01 4.62051321e+01 6.80102898e+01 6.80820124e+01 6.80820003e+01 6.80103210e+01 4.62051307e+01 1.97152636e+01 9.71955529e+00 0.00000000e+00 5.88213968e+02 9.03175295e-01
0.00000000e+00 1.16776365e+01 2.15628104e+01 4.78798370e+01 6.92350426e+01 6.93122824e+01 6.93122706e+01 6.92350774e+01 4.78798361e+01 2.15628104e+01 1.16776365e+01 0.00000000e+00 6.34901007e+02 9.80114751e-01
0.00000000e+00 1.36792070e+01 2.34595312e+01 4.96119497e+01 7.05391258e+01 7.06218294e+01 7.06218196e+01 7.05391638e+01 4.96119484e+01 2.34595312e+01 1.36792070e+01 0.00000000e+00 6.83525678e+02 1.05732602e+00
0.00000000e+00 1.57253859e+01 2.54060407e+01 5.14013652e+01 7.19205954e+01 7.20087133e+01 7.20087060e+01 7.19206378e+01 5.14013639e+01 2.54060407e+01 1.57253859e+01 0.00000000e+00 7.34150439e+02 1.13481135e+00
0.00000000e+00 1.78170967e+01 2.74028086e+01 5.32479327e+01 7.33776797e+01 7.34711637e+01 7.34711567e+01 7.33777264e+01 5.32479314e+01 2.74028086e+01 1.78170967e+01 0.00000000e+00 7.86822202e+02 1.21257282e+00
0.00000000e+00 1.99551350e+01 2.94502513e+01 5.51515297e+01 7.49088175e+01 7.50076233e+01 7.50076182e+01 7.49088675e+01 5.51515284e+01 2.94502513e+01 1.99551350e+01 0.00000000e+00 8.41576185e+02 1.29061258e+00
0.00000000e+00 2.21401302e+01 3.15486476e+01 5.71119377e+01 7.65125027e+01 7.66165872e+01 7.66165842e+01 7.65125576e+01 5.71119353e+01 3.15486476e+01 2.21401302e+01 0.00000000e+00 8.98435392e+02 1.36893280e+00
